measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Percent,2004,0.0012761875487262,0.0018848632367967,0.0007542370882597
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Rate,2004,358.62308028158003,551.36725280188,195.31324836457998
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Rate,2004,489.92884670459,726.38956470197,289.10581061792004
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Number,2005,4548.959335763521,7017.064385311504,2478.9591221517903
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Number,2005,7738.330263254656,11483.366405137423,4559.908891549634
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Percent,2005,0.0009410296575054,0.0014457799337083,0.0005158296104128
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Percent,2005,0.0012663151201966,0.001863485865027,0.0007498345740214
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Rate,2005,357.53432402671,551.5198502501399,194.83862321217998
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Rate,2005,485.9722943336,721.16305827336,286.3653153318
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Number,2006,4661.733207723377,7138.409273440404,2557.098336888841
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Number,2006,7643.949402975528,11311.27559946907,4506.571383360819
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Percent,2006,0.0009606964171369,0.0014686868636079,0.0005324175580874
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Percent,2006,0.0012582155593681,0.0018582059227989,0.0007460133714976
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Rate,2006,364.88195766986,558.73569642002,200.14852964398
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Rate,2006,483.00933641666,714.74200485927,284.76327336025
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Number,2007,4904.749737410469,7448.421815862977,2729.886835361889
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Number,2007,7576.139813911961,11200.385798206897,4464.571842651047
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Percent,2007,0.0010075420038455,0.0015328347840849,0.0005645395741413
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Percent,2007,0.0012509035098285,0.0018517192128894,0.0007421799882494
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Rate,2007,382.21123060131004,580.4313411884,212.73122230633
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Rate,2007,480.54563291981,710.42729075062,283.1825381447
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Number,2008,5265.396228945516,7921.674276874296,2973.894635248976
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Number,2008,7602.371085350973,11216.109794801096,4477.118079001846
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Percent,2008,0.001063815269424,0.0016091916190772,0.0006029555774191
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Percent,2008,0.0012440844889035,0.0018522641906343,0.0007381504121006
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Rate,2008,402.91654795667,606.17919618835,227.56717791423
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Rate,2008,478.3588634838,705.74370468301,281.71067840675
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Number,2009,5647.208713799907,8422.13642145586,3224.134653281413
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Number,2009,7711.956975707937,11395.614693977212,4536.449825572844
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Percent,2009,0.0011114333725201,0.0016748760389756,0.0006351078059365
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Percent,2009,0.0012374727899698,0.0018442824388245,0.0007341097411399
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Rate,2009,420.36731693688,626.92757958675,239.99836066465
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Rate,2009,476.24486871363,703.725791124,280.1443211381
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Number,2010,5915.949308942886,8781.105307606413,3393.324233156174
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Number,2010,7826.716247053463,11552.396016922505,4599.9601361155455
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Percent,2010,0.001131672482941,0.0017059627837121,0.0006480456552626
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Percent,2010,0.001230724632454,0.001832269707203,0.0007297075262776
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Rate,2010,427.72409868664,634.8753440958101,245.33789479639998
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Rate,2010,473.79582643503,699.3324972274401,278.4618536643
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Number,2011,6053.515462354743,9017.11949271584,3469.88212009814
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Number,2011,7912.897179125254,11702.457783567828,4646.334968777939
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Percent,2011,0.0011283689531991,0.0017017377113287,0.0006460428660761
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Percent,2011,0.001221973353399,0.0018172561237787,0.0007250359021014
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Rate,2011,426.66201981418004,635.54184995365,244.56316715218003
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Rate,2011,470.24986968409,695.456938607,276.12369579886
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Number,2012,6070.546084093484,9054.116521488497,3481.0996820865826
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Number,2012,7866.245737800848,11632.677039810158,4630.3052623544845
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Percent,2012,0.0011200263781676,0.0016895595101838,0.000641254138236
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Percent,2012,0.0012117181056115,0.0018035595522371,0.000718988739008
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Rate,2012,424.05060401278,632.46428353449,243.16797902010998
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Rate,2012,465.79683083419997,688.82466679412,274.18181288632996
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Number,2013,6000.759432663283,8945.562582283937,3441.1876699731038
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Number,2013,7728.936866139079,11423.260499845492,4554.360220997582
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Percent,2013,0.001109885393501,0.0016754605367795,0.0006356855205023
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Percent,2013,0.001201772832579,0.0017907880338123,0.0007128411316269
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Rate,2013,420.78182807699,627.27563382423,241.30099777798
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Rate,2013,461.27357358532004,681.7558849322,271.81047677309
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Number,2014,5860.350212068582,8745.1975564104,3359.5036233044457
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Number,2014,7512.148902315393,11092.768479343613,4414.590754514168
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Percent,2014,0.0011011550910427,0.0016614794639348,0.0006310569918161
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Percent,2014,0.0011940487630623,0.0017809490050693,0.0007076733784019
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Rate,2014,417.90350295572,623.62291682458,239.56730938708998
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Rate,2014,457.67773010065997,675.82700558469,268.95897593652
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Number,2015,5696.572557017639,8523.342575017155,3263.812398481751
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Number,2015,7265.9976363610995,10728.402865118707,4273.031887996224
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Percent,2015,0.0010971633202492,0.0016578836011198,0.0006290472523779
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Percent,2015,0.001190205909147,0.0017704092967182,0.0007030071212122
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Rate,2015,416.49860498006,623.17476986905,238.63003539025
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Rate,2015,455.92339959143,673.1807731362,268.12219359783
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Number,2016,5511.963316114078,8222.246939565866,3158.0974140012167
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Number,2016,6992.215356167396,10323.170707470625,4113.467462505574
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Percent,2016,0.0010971531618858,0.0016587722739461,0.000630651457021
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Percent,2016,0.0011892944990164,0.0017717073149756,0.000703195214016
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Rate,2016,416.26664909886,620.94883171491,238.50133839077
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Rate,2016,455.58205615832,672.61248365792,268.01548136753
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Number,2017,5762.825099552866,8591.401529987226,3302.7593562201173
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Number,2017,7256.673291646321,10676.230990194272,4269.787433815312
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Percent,2017,0.0010987596555465,0.00166370098926,0.0006328648816764
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Percent,2017,0.0011890823536983,0.0017719137910722,0.0007039188301789
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Rate,2017,416.51497127146996,620.9536641537,238.71082231513998
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Rate,2017,455.62205155889,670.32455109542,268.08555823435
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Number,2018,6023.577055684955,8997.103391539804,3452.407707486083
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Number,2018,7539.420650232855,11148.48452088379,4447.354746549456
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Percent,2018,0.0011005755643567,0.0016668768830049,0.0006347375187291
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Percent,2018,0.0011891432532913,0.0017679412799454,0.0007049426853691
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Rate,2018,416.77972533577,622.52217339936,238.87692027035
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Rate,2018,455.74029060512,673.8997346165299,268.83216080454
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Number,2019,6301.673606304304,9421.971957725424,3613.757005973792
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Number,2019,7856.202782936721,11602.872418317673,4641.1144886829525
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Percent,2019,0.0011022045654761,0.0016728504411392,0.0006362335169079
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Percent,2019,0.0011898788577551,0.0017629743822475,0.0007036584975211
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Rate,2019,416.89992032760995,623.3295476578,239.0753793352
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Rate,2019,455.90318655314996,673.32611629753,269.32844568933
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Number,2020,6507.345140119353,9661.31351155147,3782.043048140284
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Number,2020,8141.802692919365,12070.61096107985,4815.1551164470175
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Percent,2020,0.0010775184533991,0.0016184246718585,0.0006241777395439
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Percent,2020,0.001166053307019,0.001741603624306,0.0006825998270622
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Rate,2020,416.85301166659997,618.89258172522,242.27330822675
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Rate,2020,457.68107870740005,678.53403646453,270.67781804089
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Number,2021,9190.087662237149,13450.753327505468,5409.582984224684
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Number,2021,10577.37407279608,15069.587877189017,6628.052203627941
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Percent,2021,0.0014815153182082,0.0022169594717633,0.0008695106519673
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Percent,2021,0.0014684224488335,0.0021150698136465,0.0009171908251465
Incidence,Italy,Male,70-74 years,Atrial fibrillation and flutter,Rate,2021,570.78056544675,835.40319441191,335.97991097020997
Incidence,Italy,Female,70-74 years,Atrial fibrillation and flutter,Rate,2021,575.47893811161,819.88500828844,360.60977116259
Incidence,Italy,Male,75-79 years,Atrial fibrillation and flutter,Number,1990,4412.707795863124,7332.663892729215,2294.388491019988
Incidence,Italy,Female,75-79 years,Atrial fibrillation and flutter,Number,1990,8533.8478049287,14319.190941918268,4390.259609064224
Incidence,Italy,Male,75-79 years,Atrial fibrillation and flutter,Percent,1990,0.00150042869739,0.0025078464461572,0.0007787336697395
Incidence,Italy,Female,75-79 years,Atrial fibrillation and flutter,Percent,1990,0.0018577405093684,0.0030649326717421,0.0009525856641062
Incidence,Italy,Male,75-79 years,Atrial fibrillation and flutter,Rate,1990,589.48943449482,979.5635903011499,306.50517474798
Incidence,Italy,Female,75-79 years,Atrial fibrillation and flutter,Rate,1990,756.46284138558,1269.29095923297,389.16422394772
Incidence,Italy,Male,75-79 years,Atrial fibrillation and flutter,Number,1991,4328.452214605921,7219.896519466105,2253.6876006758584
Incidence,Italy,Female,75-79 years,Atrial fibrillation and flutter,Number,1991,8355.594247848547,13992.295828909875,4294.405768614076
Incidence,Italy,Male,75-79 years,Atrial fibrillation and flutter,Percent,1991,0.0015046532881107,0.0025209795850232,0.0007793873319744
Incidence,Italy,Female,75-79 years,Atrial fibrillation and flutter,Percent,1991,0.0018564383163721,0.0030764164715746,0.0009524587066861
Incidence,Italy,Male,75-79 years,Atrial fibrillation and flutter,Rate,1991,588.41172842975,981.47595941284,306.36729960414
Incidence,Italy,Female,75-79 years,Atrial fibrillation and flutter,Rate,1991,751.36801654283,1258.24247228802,386.16991788758
Incidence,Italy,Male,75-79 years,Atrial fibrillation and flutter,Number,1992,4079.270776943125,6822.554990906087,2127.1841519412837
Incidence,Italy,Female,75-79 years,Atrial fibrillation and flutter,Number,1992,7884.608689817101,13181.188338923126,4046.8268742373793
Incidence,Italy,Male,75-79 years,Atrial fibrillation and flutter,Percent,1992,0.0015019920740809,0.0025200335481077,0.0007763170887916
Incidence,Italy,Female,75-79 years,Atrial fibrillation and flutter,Percent,1992,0.001849140758673,0.0030765386027581,0.0009485365738645
Incidence,Italy,Male,75-79 years,Atrial fibrillation and flutter,Rate,1992,585.27995551263,978.87708365178,305.20117783117996
